Date,Open Prices,High,Low,Close Prices,Trading Volume,Close_Lag_1,Close_Lag_2,50_MA,200_MA,RSI
2024-12-04,0.8360376661882085,0.8304346143007981,0.826006665287243,0.8307877523110372,0.0715841719547313,0.8269828470425827,0.7946412328970374,0.6889243470071024,0.44291827751149865,85.00977935972816
2024-12-05,0.8480245739782744,0.8349944547553774,0.8353543416291908,0.8311048143106885,0.0568606293146749,0.8307877523110372,0.8269828470425827,0.6925006934723288,0.4461618112852138,82.96262206863877
2024-12-06,0.8364658575238243,0.8359489791997197,0.8348231941854994,0.8289910138887996,0.0461537368012748,0.8311048143106885,0.8307877523110372,0.6957919389486313,0.4492868338633827,95.83762633984944
2024-12-09,0.824907141069375,0.863626628238591,0.831317815557269,0.8703164814181671,0.0724821388196525,0.8289910138887996,0.8311048143106885,0.6998526838991853,0.4527158956759581,96.01966622602377
2024-12-10,0.8790617502174687,0.873912968114305,0.8694518355960305,0.8810970732242267,0.0463033415333875,0.8703164814181671,0.8289910138887996,0.7030289419870078,0.45627047114187474,96.16296762115425
2024-12-11,0.890513500491587,0.9013784826309632,0.8792243326428653,0.8675685569969748,0.0743660753330905,0.8810970732242267,0.8703164814181671,0.7073683434720063,0.459680001225672,90.35534603373583
2024-12-12,0.8790617502174687,0.8795333193687186,0.8730633788796215,0.8831052400704439,0.0322997293575932,0.8675685569969748,0.8810970732242267,0.7118981240767142,0.4632309270918673,92.89496756329477
2024-12-13,0.889015157431222,0.8853656433341146,0.8790120033321434,0.8849019784926815,0.0335784774976882,0.8831052400704439,0.8675685569969748,0.7166982201952043,0.4668261158453588,92.50465648562182
2024-12-16,0.8908345623397265,0.9075290892852936,0.8939893239102,0.915658121367334,0.0963295392851195,0.8849019784926815,0.8831052400704439,0.7218748363082759,0.4706324798247934,92.47311521135146
2024-12-17,0.91320274206487,0.9335099857689226,0.9166148759272128,0.941446905823232,0.0951841492093965,0.915658121367334,0.8849019784926815,0.7286462097705412,0.47480789606946333,92.56007090683369
2024-12-18,0.9354639556096824,0.9382819607457148,0.8949454541422217,0.8840564260693988,0.1135215600050364,0.941446905823232,0.915658121367334,0.7334082778017894,0.47895858357470467,74.35043915767386
2024-12-19,0.8855902799748759,0.9141038031728196,0.8880408615411217,0.9024466671397332,0.1274266767576525,0.8840564260693988,0.941446905823232,0.7377421121554409,0.4832538778004993,73.70625285957506
2024-12-20,0.8913695565485279,0.9459171854330743,0.8731697056184257,0.9521218640536202,0.420587641972183,0.9024466671397332,0.8840564260693988,0.7431750259648942,0.4878038658663243,75.94014003877412
2024-12-23,0.9633974795478156,0.9528100201983049,0.9555986994591912,0.9603657985898316,0.059652686860372,0.9521218640536202,0.9024466671397332,0.7490874323461297,0.49230398036989487,73.86538671295872
2024-12-24,0.9711032905174491,0.9799574138372588,0.9751436935528608,0.9913335311610983,0.0,0.9603657985898316,0.9521218640536202,0.7548273769973616,0.4968525693956146,76.18066283434838
2024-12-26,1.0,1.0,1.0,1.0,0.0135470131178303,0.9913335311610983,0.9603657985898316,0.7602022165310902,0.5014192169245953,76.81209808030962
2024-12-27,0.996146931208038,0.9851538196697062,0.9514560087319084,0.9637478470103282,0.064717924000796,1.0,0.9913335311610983,0.7652890973248095,0.5059151786578245,69.30065433150469
2024-12-30,0.936213045486292,0.9300104943029468,0.9269185204177388,0.9279183895959798,0.0417092577574453,0.9637478470103282,1.0,0.7695812620551294,0.5101335289032816,58.382040887592254
